"date","hour","°­¼ö·®"
2017-02-11,3,0
2017-02-11,4,0
2017-02-11,5,0
2017-02-11,6,0
2017-02-11,7,0
2017-02-11,8,0
2017-02-11,9,0
2017-02-11,10,0
2017-02-11,11,0
2017-02-11,12,0
2017-02-11,13,0
2017-02-11,14,0
2017-02-11,15,0
2017-02-11,16,0
2017-02-11,17,0
2017-02-11,18,0
2017-02-11,19,0
2017-02-11,20,0
2017-02-11,21,0
2017-02-11,22,0
2017-02-11,23,0
2017-02-12,0,0
2017-02-12,1,0
2017-02-12,2,0
2017-02-12,3,0
2017-02-12,4,0
2017-02-12,5,0
2017-02-12,6,0
2017-02-12,7,0
2017-02-12,8,0
2017-02-12,9,0
2017-02-12,10,0
2017-02-12,11,0
2017-02-12,12,0
2017-02-12,13,0
2017-02-12,14,0
2017-02-12,15,0
2017-02-12,16,0
2017-02-12,17,0
2017-02-12,18,0
2017-02-12,19,0
2017-02-12,20,0
2017-02-12,21,0
2017-02-12,22,0
2017-02-12,23,0
2017-02-13,0,0
2017-02-13,1,0
2017-02-13,2,0
2017-02-13,3,0
2017-02-13,4,0
2017-02-13,5,0
2017-02-13,6,0
2017-02-13,7,0
2017-02-13,8,0
2017-02-13,9,0
2017-02-13,10,0
2017-02-13,11,0
2017-02-13,12,0
2017-02-13,13,0
2017-02-13,14,0
2017-02-13,15,0
2017-02-13,16,0
2017-02-13,17,0
2017-02-13,18,0
2017-02-13,19,0
2017-02-13,20,0
2017-02-13,21,0
2017-02-13,22,0
2017-02-13,23,0
2017-02-14,0,0
2017-02-14,1,0
2017-02-14,2,0
2017-02-14,3,0
2017-02-14,4,0
2017-02-14,5,0
2017-02-14,6,0
2017-02-14,7,0
2017-02-14,8,0
2017-02-14,9,0
2017-02-14,10,0
2017-02-14,11,0
2017-02-14,12,0
2017-02-14,13,0
2017-02-14,14,0
2017-02-14,15,0
2017-02-14,16,0
2017-02-14,17,0
2017-02-14,18,0
2017-02-14,19,0
2017-02-14,20,0
2017-02-14,21,0
2017-02-14,22,0
2017-02-14,23,0
2017-02-15,0,0
2017-02-15,1,0
2017-02-15,2,0
2017-02-15,3,0
2017-02-15,4,0
2017-02-15,5,0
2017-02-15,6,0
2017-02-15,7,0
2017-02-15,8,0
2017-02-15,9,0
2017-02-15,10,0
2017-02-15,11,0
2017-02-15,12,0
2017-02-15,13,0
2017-02-15,14,0
2017-02-15,15,0
2017-02-15,16,0
2017-02-15,17,0
2017-02-15,18,0
2017-02-15,19,0
2017-02-15,20,0
2017-02-15,21,0
2017-02-15,22,0
2017-02-15,23,0
2017-02-16,0,0
2017-02-16,1,0
2017-02-16,2,0
2017-02-16,3,0
2017-02-16,4,0
2017-02-16,5,0
2017-02-16,6,0
2017-02-16,7,0
2017-02-16,8,0
2017-02-16,9,0
2017-02-16,10,0
2017-02-16,11,0
2017-02-16,12,0
2017-02-16,13,0
2017-02-16,14,0
2017-02-16,15,0
2017-02-16,16,0
2017-02-16,17,0
2017-02-16,18,0
2017-02-16,19,0
2017-02-16,20,0
2017-02-16,21,0
2017-02-16,22,0
2017-02-16,23,0
2017-02-17,0,0
2017-02-17,1,1.16666666666667
2017-02-17,2,2.33333333333333
2017-02-17,3,3.5
2017-02-17,4,2.5
2017-02-17,5,1.5
2017-02-17,6,0.5
2017-02-17,7,0.491228070175439
2017-02-17,8,0.482456140350877
2017-02-17,9,0.473684210526316
2017-02-17,10,0.464912280701754
2017-02-17,11,0.456140350877193
2017-02-17,12,0.447368421052632
2017-02-17,13,0.43859649122807
2017-02-17,14,0.429824561403509
2017-02-17,15,0.421052631578947
2017-02-17,16,0.412280701754386
2017-02-17,17,0.403508771929825
2017-02-17,18,0.394736842105263
2017-02-17,19,0.385964912280702
2017-02-17,20,0.37719298245614
2017-02-17,21,0.368421052631579
2017-02-17,22,0.359649122807018
2017-02-17,23,0.350877192982456
2017-02-18,0,0.342105263157895
2017-02-18,1,0.333333333333333
2017-02-18,2,0.324561403508772
2017-02-18,3,0.315789473684211
2017-02-18,4,0.307017543859649
2017-02-18,5,0.298245614035088
2017-02-18,6,0.289473684210526
2017-02-18,7,0.280701754385965
2017-02-18,8,0.271929824561404
2017-02-18,9,0.263157894736842
2017-02-18,10,0.254385964912281
2017-02-18,11,0.245614035087719
2017-02-18,12,0.236842105263158
2017-02-18,13,0.228070175438596
2017-02-18,14,0.219298245614035
2017-02-18,15,0.210526315789474
2017-02-18,16,0.201754385964912
2017-02-18,17,0.192982456140351
2017-02-18,18,0.184210526315789
2017-02-18,19,0.175438596491228
2017-02-18,20,0.166666666666667
2017-02-18,21,0.157894736842105
2017-02-18,22,0.149122807017544
2017-02-18,23,0.140350877192982
2017-02-19,0,0.131578947368421
2017-02-19,1,0.12280701754386
2017-02-19,2,0.114035087719298
2017-02-19,3,0.105263157894737
2017-02-19,4,0.0964912280701755
2017-02-19,5,0.087719298245614
2017-02-19,6,0.0789473684210527
2017-02-19,7,0.0701754385964912
2017-02-19,8,0.0614035087719298
2017-02-19,9,0.0526315789473684
2017-02-19,10,0.043859649122807
2017-02-19,11,0.0350877192982456
2017-02-19,12,0.0263157894736842
2017-02-19,13,0.0175438596491228
2017-02-19,14,0.00877192982456143
2017-02-19,15,0
2017-02-19,16,0
2017-02-19,17,0
2017-02-19,18,0
2017-02-19,19,0.133333333333333
2017-02-19,20,0.266666666666667
2017-02-19,21,0.4
2017-02-19,22,0.466666666666667
2017-02-19,23,0.533333333333333
2017-02-20,0,0.6
2017-02-20,1,0.566666666666667
2017-02-20,2,0.533333333333333
2017-02-20,3,0.5
2017-02-20,4,0.333333333333333
2017-02-20,5,0.166666666666667
2017-02-20,6,0
2017-02-20,7,0
2017-02-20,8,0
2017-02-20,9,0
2017-02-20,10,0
2017-02-20,11,0
2017-02-20,12,0
2017-02-20,13,0
2017-02-20,14,0
2017-02-20,15,0
2017-02-20,16,0
2017-02-20,17,0
2017-02-20,18,0
2017-02-20,19,0
2017-02-20,20,0
2017-02-20,21,0
2017-02-20,22,0
2017-02-20,23,0
2017-02-21,0,0
2017-02-21,1,0
2017-02-21,2,0
2017-02-21,3,0
2017-02-21,4,0
2017-02-21,5,0
2017-02-21,6,0
2017-02-21,7,0
2017-02-21,8,0
2017-02-21,9,0
2017-02-21,10,0
2017-02-21,11,0
2017-02-21,12,0
2017-02-21,13,0
2017-02-21,14,0
2017-02-21,15,0
2017-02-21,16,0
2017-02-21,17,0
2017-02-21,18,0
2017-02-21,19,0
2017-02-21,20,0
2017-02-21,21,0
2017-02-21,22,0
2017-02-21,23,0
2017-02-22,0,0
2017-02-22,1,0
2017-02-22,2,0
2017-02-22,3,0
2017-02-22,4,0
2017-02-22,5,0
2017-02-22,6,0
2017-02-22,7,0
2017-02-22,8,0
2017-02-22,9,0
2017-02-22,10,0.3
2017-02-22,11,0.6
2017-02-22,12,0.9
2017-02-22,13,1.33333333333333
2017-02-22,14,1.76666666666667
2017-02-22,15,2.2
2017-02-22,16,2.03333333333333
2017-02-22,17,1.86666666666667
2017-02-22,18,1.7
2017-02-22,19,1.23333333333333
2017-02-22,20,0.766666666666667
2017-02-22,21,0.3
2017-02-22,22,0.301212121212121
2017-02-22,23,0.302424242424242
2017-02-23,0,0.303636363636364
2017-02-23,1,0.304848484848485
2017-02-23,2,0.306060606060606
2017-02-23,3,0.307272727272727
2017-02-23,4,0.308484848484848
2017-02-23,5,0.30969696969697
2017-02-23,6,0.310909090909091
2017-02-23,7,0.312121212121212
2017-02-23,8,0.313333333333333
2017-02-23,9,0.314545454545455
2017-02-23,10,0.315757575757576
2017-02-23,11,0.316969696969697
2017-02-23,12,0.318181818181818
2017-02-23,13,0.319393939393939
2017-02-23,14,0.320606060606061
2017-02-23,15,0.321818181818182
2017-02-23,16,0.323030303030303
2017-02-23,17,0.324242424242424
2017-02-23,18,0.325454545454545
2017-02-23,19,0.326666666666667
2017-02-23,20,0.327878787878788
2017-02-23,21,0.329090909090909
2017-02-23,22,0.33030303030303
2017-02-23,23,0.331515151515151
2017-02-24,0,0.332727272727273
2017-02-24,1,0.333939393939394
2017-02-24,2,0.335151515151515
2017-02-24,3,0.336363636363636
2017-02-24,4,0.337575757575758
2017-02-24,5,0.338787878787879
2017-02-24,6,0.34
2017-02-24,7,0.341212121212121
2017-02-24,8,0.342424242424242
2017-02-24,9,0.343636363636364
2017-02-24,10,0.344848484848485
2017-02-24,11,0.346060606060606
2017-02-24,12,0.347272727272727
2017-02-24,13,0.348484848484849
2017-02-24,14,0.34969696969697
2017-02-24,15,0.350909090909091
2017-02-24,16,0.352121212121212
2017-02-24,17,0.353333333333333
2017-02-24,18,0.354545454545455
2017-02-24,19,0.355757575757576
2017-02-24,20,0.356969696969697
2017-02-24,21,0.358181818181818
2017-02-24,22,0.359393939393939
2017-02-24,23,0.360606060606061
2017-02-25,0,0.361818181818182
2017-02-25,1,0.363030303030303
2017-02-25,2,0.364242424242424
2017-02-25,3,0.365454545454545
2017-02-25,4,0.366666666666667
2017-02-25,5,0.367878787878788
2017-02-25,6,0.369090909090909
2017-02-25,7,0.37030303030303
2017-02-25,8,0.371515151515152
2017-02-25,9,0.372727272727273
2017-02-25,10,0.373939393939394
2017-02-25,11,0.375151515151515
2017-02-25,12,0.376363636363636
2017-02-25,13,0.377575757575758
2017-02-25,14,0.378787878787879
2017-02-25,15,0.38
2017-02-25,16,0.381212121212121
2017-02-25,17,0.382424242424242
2017-02-25,18,0.383636363636364
2017-02-25,19,0.384848484848485
2017-02-25,20,0.386060606060606
2017-02-25,21,0.387272727272727
2017-02-25,22,0.388484848484848
2017-02-25,23,0.38969696969697
2017-02-26,0,0.390909090909091
2017-02-26,1,0.392121212121212
2017-02-26,2,0.393333333333333
2017-02-26,3,0.394545454545455
2017-02-26,4,0.395757575757576
2017-02-26,5,0.396969696969697
2017-02-26,6,0.398181818181818
2017-02-26,7,0.399393939393939
2017-02-26,8,0.400606060606061
2017-02-26,9,0.401818181818182
2017-02-26,10,0.403030303030303
2017-02-26,11,0.404242424242424
2017-02-26,12,0.405454545454545
2017-02-26,13,0.406666666666667
2017-02-26,14,0.407878787878788
2017-02-26,15,0.409090909090909
2017-02-26,16,0.41030303030303
2017-02-26,17,0.411515151515152
2017-02-26,18,0.412727272727273
2017-02-26,19,0.413939393939394
2017-02-26,20,0.415151515151515
2017-02-26,21,0.416363636363636
2017-02-26,22,0.417575757575758
2017-02-26,23,0.418787878787879
2017-02-27,0,0.42
2017-02-27,1,0.421212121212121
2017-02-27,2,0.422424242424242
2017-02-27,3,0.423636363636364
2017-02-27,4,0.424848484848485
2017-02-27,5,0.426060606060606
2017-02-27,6,0.427272727272727
2017-02-27,7,0.428484848484848
2017-02-27,8,0.42969696969697
2017-02-27,9,0.430909090909091
2017-02-27,10,0.432121212121212
2017-02-27,11,0.433333333333333
2017-02-27,12,0.434545454545455
2017-02-27,13,0.435757575757576
2017-02-27,14,0.436969696969697
2017-02-27,15,0.438181818181818
2017-02-27,16,0.439393939393939
2017-02-27,17,0.440606060606061
2017-02-27,18,0.441818181818182
2017-02-27,19,0.443030303030303
2017-02-27,20,0.444242424242424
2017-02-27,21,0.445454545454545
2017-02-27,22,0.446666666666667
2017-02-27,23,0.447878787878788
2017-02-28,0,0.449090909090909
2017-02-28,1,0.45030303030303
2017-02-28,2,0.451515151515152
2017-02-28,3,0.452727272727273
2017-02-28,4,0.453939393939394
2017-02-28,5,0.455151515151515
2017-02-28,6,0.456363636363636
2017-02-28,7,0.457575757575758
2017-02-28,8,0.458787878787879
2017-02-28,9,0.46
2017-02-28,10,0.461212121212121
2017-02-28,11,0.462424242424242
2017-02-28,12,0.463636363636364
2017-02-28,13,0.464848484848485
2017-02-28,14,0.466060606060606
2017-02-28,15,0.467272727272727
2017-02-28,16,0.468484848484849
2017-02-28,17,0.46969696969697
2017-02-28,18,0.470909090909091
2017-02-28,19,0.472121212121212
2017-02-28,20,0.473333333333333
2017-02-28,21,0.474545454545455
2017-02-28,22,0.475757575757576
2017-02-28,23,0.476969696969697
2017-03-01,0,0.478181818181818
2017-03-01,1,0.479393939393939
2017-03-01,2,0.480606060606061
2017-03-01,3,0.481818181818182
2017-03-01,4,0.483030303030303
2017-03-01,5,0.484242424242424
2017-03-01,6,0.485454545454545
2017-03-01,7,0.486666666666667
2017-03-01,8,0.487878787878788
2017-03-01,9,0.489090909090909
2017-03-01,10,0.49030303030303
2017-03-01,11,0.491515151515152
2017-03-01,12,0.492727272727273
2017-03-01,13,0.493939393939394
2017-03-01,14,0.495151515151515
2017-03-01,15,0.496363636363636
2017-03-01,16,0.497575757575758
2017-03-01,17,0.498787878787879
2017-03-01,18,0.5
2017-03-01,19,1.5
2017-03-01,20,2.5
2017-03-01,21,3.5
2017-03-01,22,2.66666666666667
2017-03-01,23,1.83333333333333
2017-03-02,0,1
2017-03-02,1,0.833333333333333
2017-03-02,2,0.666666666666667
2017-03-02,3,0.5
2017-03-02,4,0.494444444444444
2017-03-02,5,0.488888888888889
2017-03-02,6,0.483333333333333
2017-03-02,7,0.477777777777778
2017-03-02,8,0.472222222222222
2017-03-02,9,0.466666666666667
2017-03-02,10,0.461111111111111
2017-03-02,11,0.455555555555556
2017-03-02,12,0.45
2017-03-02,13,0.444444444444444
2017-03-02,14,0.438888888888889
2017-03-02,15,0.433333333333333
2017-03-02,16,0.427777777777778
2017-03-02,17,0.422222222222222
2017-03-02,18,0.416666666666667
2017-03-02,19,0.411111111111111
2017-03-02,20,0.405555555555556
2017-03-02,21,0.4
2017-03-02,22,0.394444444444444
2017-03-02,23,0.388888888888889
2017-03-03,0,0.383333333333333
2017-03-03,1,0.377777777777778
2017-03-03,2,0.372222222222222
2017-03-03,3,0.366666666666667
2017-03-03,4,0.361111111111111
2017-03-03,5,0.355555555555556
2017-03-03,6,0.35
2017-03-03,7,0.344444444444444
2017-03-03,8,0.338888888888889
2017-03-03,9,0.333333333333333
2017-03-03,10,0.327777777777778
2017-03-03,11,0.322222222222222
2017-03-03,12,0.316666666666667
2017-03-03,13,0.311111111111111
2017-03-03,14,0.305555555555556
2017-03-03,15,0.3
2017-03-03,16,0.294444444444444
2017-03-03,17,0.288888888888889
2017-03-03,18,0.283333333333333
2017-03-03,19,0.277777777777778
2017-03-03,20,0.272222222222222
2017-03-03,21,0.266666666666667
2017-03-03,22,0.261111111111111
2017-03-03,23,0.255555555555556
2017-03-04,0,0.25
2017-03-04,1,0.244444444444444
2017-03-04,2,0.238888888888889
2017-03-04,3,0.233333333333333
2017-03-04,4,0.227777777777778
2017-03-04,5,0.222222222222222
2017-03-04,6,0.216666666666667
2017-03-04,7,0.211111111111111
2017-03-04,8,0.205555555555556
2017-03-04,9,0.2
2017-03-04,10,0.194444444444444
2017-03-04,11,0.188888888888889
2017-03-04,12,0.183333333333333
2017-03-04,13,0.177777777777778
2017-03-04,14,0.172222222222222
2017-03-04,15,0.166666666666667
2017-03-04,16,0.161111111111111
2017-03-04,17,0.155555555555556
2017-03-04,18,0.15
2017-03-04,19,0.144444444444444
2017-03-04,20,0.138888888888889
2017-03-04,21,0.133333333333333
2017-03-04,22,0.127777777777778
2017-03-04,23,0.122222222222222
2017-03-05,0,0.116666666666667
2017-03-05,1,0.111111111111111
2017-03-05,2,0.105555555555556
2017-03-05,3,0.1
2017-03-05,4,0.0944444444444444
2017-03-05,5,0.0888888888888889
2017-03-05,6,0.0833333333333333
2017-03-05,7,0.0777777777777778
2017-03-05,8,0.0722222222222222
2017-03-05,9,0.0666666666666667
2017-03-05,10,0.0611111111111111
2017-03-05,11,0.0555555555555556
2017-03-05,12,0.05
2017-03-05,13,0.0444444444444445
2017-03-05,14,0.0388888888888889
2017-03-05,15,0.0333333333333333
2017-03-05,16,0.0277777777777778
2017-03-05,17,0.0222222222222222
2017-03-05,18,0.0166666666666667
2017-03-05,19,0.0111111111111111
2017-03-05,20,0.00555555555555554
2017-03-05,21,0
2017-03-05,22,0.166666666666667
2017-03-05,23,0.333333333333333
2017-03-06,0,0.5
2017-03-06,1,0.483333333333333
2017-03-06,2,0.466666666666667
2017-03-06,3,0.45
2017-03-06,4,0.433333333333333
2017-03-06,5,0.416666666666667
2017-03-06,6,0.4
2017-03-06,7,0.383333333333333
2017-03-06,8,0.366666666666667
2017-03-06,9,0.35
2017-03-06,10,0.333333333333333
2017-03-06,11,0.316666666666667
2017-03-06,12,0.3
2017-03-06,13,0.283333333333333
2017-03-06,14,0.266666666666667
2017-03-06,15,0.25
2017-03-06,16,0.233333333333333
2017-03-06,17,0.216666666666667
2017-03-06,18,0.2
2017-03-06,19,0.183333333333333
2017-03-06,20,0.166666666666667
2017-03-06,21,0.15
2017-03-06,22,0.133333333333333
2017-03-06,23,0.116666666666667
2017-03-07,0,0.1
2017-03-07,1,0.0833333333333333
2017-03-07,2,0.0666666666666667
2017-03-07,3,0.05
2017-03-07,4,0.0333333333333333
2017-03-07,5,0.0166666666666667
2017-03-07,6,0
2017-03-07,7,0
2017-03-07,8,0
2017-03-07,9,0
2017-03-07,10,0
2017-03-07,11,0
2017-03-07,12,0
2017-03-07,13,0
2017-03-07,14,0
2017-03-07,15,0
2017-03-07,16,0
2017-03-07,17,0
2017-03-07,18,0
2017-03-07,19,0
2017-03-07,20,0
2017-03-07,21,0
2017-03-07,22,0
2017-03-07,23,0
2017-03-08,0,0
2017-03-08,1,0
2017-03-08,2,0
2017-03-08,3,0
2017-03-08,4,0
2017-03-08,5,0
2017-03-08,6,0
2017-03-08,7,0
2017-03-08,8,0
2017-03-08,9,0
2017-03-08,10,0
2017-03-08,11,0
2017-03-08,12,0
2017-03-08,13,0
2017-03-08,14,0
2017-03-08,15,0
2017-03-08,16,0
2017-03-08,17,0
2017-03-08,18,0
2017-03-08,19,0
2017-03-08,20,0
2017-03-08,21,0
2017-03-08,22,0
2017-03-08,23,0
2017-03-09,0,0
2017-03-09,1,0
2017-03-09,2,0
2017-03-09,3,0
2017-03-09,4,0
2017-03-09,5,0
2017-03-09,6,0
2017-03-09,7,0
2017-03-09,8,0
2017-03-09,9,0
2017-03-09,10,0
2017-03-09,11,0
2017-03-09,12,0
2017-03-09,13,0
2017-03-09,14,0
2017-03-09,15,0
2017-03-09,16,0
2017-03-09,17,0
2017-03-09,18,0
2017-03-09,19,0
2017-03-09,20,0
2017-03-09,21,0
2017-03-09,22,0
2017-03-09,23,0
2017-03-10,0,0
2017-03-10,1,0
2017-03-10,2,0
2017-03-10,3,0
2017-03-10,4,0
2017-03-10,5,0
2017-03-10,6,0
2017-03-10,7,0
2017-03-10,8,0
2017-03-10,9,0
2017-03-10,10,0
2017-03-10,11,0
2017-03-10,12,0
2017-03-10,13,0
2017-03-10,14,0
2017-03-10,15,0
2017-03-10,16,0
2017-03-10,17,0
2017-03-10,18,0
2017-03-10,19,0
2017-03-10,20,0
2017-03-10,21,0
2017-03-10,22,0
2017-03-10,23,0
2017-03-11,0,0
2017-03-11,1,0
2017-03-11,2,0
2017-03-11,3,0
2017-03-11,4,0
2017-03-11,5,0
2017-03-11,6,0
2017-03-11,7,0
2017-03-11,8,0
2017-03-11,9,0
2017-03-11,10,0
2017-03-11,11,0
2017-03-11,12,0
2017-03-11,13,0
2017-03-11,14,0
2017-03-11,15,0
2017-03-11,16,0
2017-03-11,17,0
2017-03-11,18,0
2017-03-11,19,0
2017-03-11,20,0
2017-03-11,21,0
2017-03-11,22,0
2017-03-11,23,0
2017-03-12,0,0
2017-03-12,1,0
2017-03-12,2,0
2017-03-12,3,0
2017-03-12,4,0
2017-03-12,5,0
2017-03-12,6,0
2017-03-12,7,0
2017-03-12,8,0
2017-03-12,9,0
2017-03-12,10,0
2017-03-12,11,0
2017-03-12,12,0
2017-03-12,13,0
2017-03-12,14,0
2017-03-12,15,0
2017-03-12,16,0
2017-03-12,17,0
2017-03-12,18,0
2017-03-12,19,0
2017-03-12,20,0
2017-03-12,21,0
2017-03-12,22,0
2017-03-12,23,0
2017-03-13,0,0
2017-03-13,1,0
2017-03-13,2,0
2017-03-13,3,0
2017-03-13,4,0
2017-03-13,5,0
2017-03-13,6,0
2017-03-13,7,0
2017-03-13,8,0
2017-03-13,9,0
2017-03-13,10,0
2017-03-13,11,0
2017-03-13,12,0
2017-03-13,13,0
2017-03-13,14,0
2017-03-13,15,0
2017-03-13,16,0
2017-03-13,17,0
2017-03-13,18,0
2017-03-13,19,0
2017-03-13,20,0
2017-03-13,21,0
2017-03-13,22,0
2017-03-13,23,0
2017-03-14,0,0
2017-03-14,1,0
2017-03-14,2,0
2017-03-14,3,0
2017-03-14,4,0
2017-03-14,5,0
2017-03-14,6,0
2017-03-14,7,0
2017-03-14,8,0
2017-03-14,9,0
2017-03-14,10,0
2017-03-14,11,0
2017-03-14,12,0
2017-03-14,13,0
2017-03-14,14,0
2017-03-14,15,0
2017-03-14,16,0
2017-03-14,17,0
2017-03-14,18,0
2017-03-14,19,0
2017-03-14,20,0
2017-03-14,21,0
2017-03-14,22,0
2017-03-14,23,0
2017-03-15,0,0
2017-03-15,1,0
2017-03-15,2,0
2017-03-15,3,0
2017-03-15,4,0
2017-03-15,5,0
2017-03-15,6,0
2017-03-15,7,0
2017-03-15,8,0
2017-03-15,9,0
2017-03-15,10,0
2017-03-15,11,0
2017-03-15,12,0
2017-03-15,13,0
2017-03-15,14,0
2017-03-15,15,0
2017-03-15,16,0
2017-03-15,17,0
2017-03-15,18,0
2017-03-15,19,0
2017-03-15,20,0
2017-03-15,21,0
2017-03-15,22,0
2017-03-15,23,0
2017-03-16,0,0
2017-03-16,1,0
2017-03-16,2,0
2017-03-16,3,0
2017-03-16,4,0
2017-03-16,5,0
2017-03-16,6,0
2017-03-16,7,0
2017-03-16,8,0
2017-03-16,9,0
2017-03-16,10,0
2017-03-16,11,0
2017-03-16,12,0
2017-03-16,13,0
2017-03-16,14,0
2017-03-16,15,0
2017-03-16,16,0
2017-03-16,17,0
2017-03-16,18,0
2017-03-16,19,0
2017-03-16,20,0
2017-03-16,21,0
2017-03-16,22,0
2017-03-16,23,0
2017-03-17,0,0
2017-03-17,1,0
2017-03-17,2,0
2017-03-17,3,0
2017-03-17,4,0
2017-03-17,5,0
2017-03-17,6,0
2017-03-17,7,0
2017-03-17,8,0
2017-03-17,9,0
2017-03-17,10,0
2017-03-17,11,0
2017-03-17,12,0
2017-03-17,13,0
2017-03-17,14,0
2017-03-17,15,0
2017-03-17,16,0
2017-03-17,17,0
2017-03-17,18,0
2017-03-17,19,0
2017-03-17,20,0
2017-03-17,21,0
2017-03-17,22,0
2017-03-17,23,0
2017-03-18,0,0
2017-03-18,1,0
2017-03-18,2,0
2017-03-18,3,0
2017-03-18,4,0
2017-03-18,5,0
2017-03-18,6,0
2017-03-18,7,0
2017-03-18,8,0
2017-03-18,9,0
2017-03-18,10,0
2017-03-18,11,0
2017-03-18,12,0
2017-03-18,13,0
2017-03-18,14,0
2017-03-18,15,0
2017-03-18,16,0
2017-03-18,17,0
2017-03-18,18,0
2017-03-18,19,0
2017-03-18,20,0
2017-03-18,21,0
2017-03-18,22,0
2017-03-18,23,0
2017-03-19,0,0
2017-03-19,1,0
2017-03-19,2,0
2017-03-19,3,0
2017-03-19,4,0
2017-03-19,5,0
2017-03-19,6,0
2017-03-19,7,0
2017-03-19,8,0
2017-03-19,9,0
2017-03-19,10,0
2017-03-19,11,0
2017-03-19,12,0
2017-03-19,13,0
2017-03-19,14,0
2017-03-19,15,0
2017-03-19,16,0
2017-03-19,17,0
2017-03-19,18,0
2017-03-19,19,0
2017-03-19,20,0
2017-03-19,21,0
2017-03-19,22,0
2017-03-19,23,0
2017-03-20,0,0
2017-03-20,1,0
2017-03-20,2,0
2017-03-20,3,0
2017-03-20,4,0
2017-03-20,5,0
2017-03-20,6,0
2017-03-20,7,0
2017-03-20,8,0
2017-03-20,9,0
2017-03-20,10,0
2017-03-20,11,0
2017-03-20,12,0
2017-03-20,13,0
2017-03-20,14,0
2017-03-20,15,0
2017-03-20,16,0
2017-03-20,17,0
2017-03-20,18,0
2017-03-20,19,0
2017-03-20,20,0
2017-03-20,21,0
2017-03-20,22,0
2017-03-20,23,0
2017-03-21,0,0
2017-03-21,1,0
2017-03-21,2,0
2017-03-21,3,0
2017-03-21,4,0
2017-03-21,5,0
2017-03-21,6,0
2017-03-21,7,0
2017-03-21,8,0
2017-03-21,9,0
2017-03-21,10,0
2017-03-21,11,0
2017-03-21,12,0
2017-03-21,13,0
2017-03-21,14,0
2017-03-21,15,0
2017-03-21,16,0
2017-03-21,17,0
2017-03-21,18,0
2017-03-21,19,0
2017-03-21,20,0
2017-03-21,21,0
2017-03-21,22,0
2017-03-21,23,0
2017-03-22,0,0
2017-03-22,1,0
2017-03-22,2,0
